item,itemLabel
http://www.wikidata.org/entity/Q46736,Ardon
http://www.wikidata.org/entity/Q47068,Jieznas
http://www.wikidata.org/entity/Q48562,Toropets
http://www.wikidata.org/entity/Q49583,Olonets
http://www.wikidata.org/entity/Q49771,Mariinsk
http://www.wikidata.org/entity/Q53139,Chita
http://www.wikidata.org/entity/Q58790,Rūdiškės
http://www.wikidata.org/entity/Q58880,Eišiškės
http://www.wikidata.org/entity/Q59246,Nyazepetrovsk
http://www.wikidata.org/entity/Q59704,Zelenogorsk
http://www.wikidata.org/entity/Q59828,Shebekino
http://www.wikidata.org/entity/Q59831,Stroitel
http://www.wikidata.org/entity/Q60005,Novy Oskol
http://www.wikidata.org/entity/Q60013,Korocha
http://www.wikidata.org/entity/Q72025,Sefhare
http://www.wikidata.org/entity/Q72189,Ramokgonami
http://www.wikidata.org/entity/Q72360,Dmitriyev
http://www.wikidata.org/entity/Q72373,Zaozyorny
http://www.wikidata.org/entity/Q72380,Kurchatov
http://www.wikidata.org/entity/Q72536,Zheleznogorsk
http://www.wikidata.org/entity/Q72656,Oboyan
http://www.wikidata.org/entity/Q72704,Sudzha
http://www.wikidata.org/entity/Q76493,Dzerzhinsk
http://www.wikidata.org/entity/Q83339,Volchansk
http://www.wikidata.org/entity/Q83621,Ilansky
http://www.wikidata.org/entity/Q93910,Novokuznetsk
http://www.wikidata.org/entity/Q95041,Naberezhnye Chelny
http://www.wikidata.org/entity/Q95449,Magnitogorsk
http://www.wikidata.org/entity/Q98967,Nizhny Tagil
http://www.wikidata.org/entity/Q98995,Volzhsky
http://www.wikidata.org/entity/Q100000,Cadier en Keer
http://www.wikidata.org/entity/Q101825,Velikiye Luki
http://www.wikidata.org/entity/Q102152,Volokolamsk
http://www.wikidata.org/entity/Q102307,Vyazma
http://www.wikidata.org/entity/Q102334,Dmitrov
http://www.wikidata.org/entity/Q102346,Yelets
http://www.wikidata.org/entity/Q102364,Yelnya
http://www.wikidata.org/entity/Q102435,Kalach-na-Donu
http://www.wikidata.org/entity/Q102445,Kovrov
http://www.wikidata.org/entity/Q102521,Adygeysk
http://www.wikidata.org/entity/Q102603,Aleysk
http://www.wikidata.org/entity/Q102659,Belokurikha
http://www.wikidata.org/entity/Q102667,Biysk
http://www.wikidata.org/entity/Q102682,Abdulino
http://www.wikidata.org/entity/Q102737,Agidel
http://www.wikidata.org/entity/Q102746,Ägerce
http://www.wikidata.org/entity/Q102755,Aznaqay
http://www.wikidata.org/entity/Q102762,Azov
http://www.wikidata.org/entity/Q103115,Ak-Dovurak
http://www.wikidata.org/entity/Q103176,Aksay
http://www.wikidata.org/entity/Q103196,Alagir
http://www.wikidata.org/entity/Q103212,Alapayevsk
http://www.wikidata.org/entity/Q103255,Alatyr
http://www.wikidata.org/entity/Q103273,Aldan
http://www.wikidata.org/entity/Q103377,Alexandrov
http://www.wikidata.org/entity/Q103390,Alexandrovsk
http://www.wikidata.org/entity/Q103406,Alexandrovsk-Sakhalinsky
http://www.wikidata.org/entity/Q103427,Alexeyevka
http://www.wikidata.org/entity/Q103439,Aleksin
http://www.wikidata.org/entity/Q103466,Alzamay
http://www.wikidata.org/entity/Q103483,Almetyevsk
http://www.wikidata.org/entity/Q103493,Amursk
http://www.wikidata.org/entity/Q103565,Angarsk
http://www.wikidata.org/entity/Q103604,Andreapol
http://www.wikidata.org/entity/Q103620,Anzhero-Sudzhensk
http://www.wikidata.org/entity/Q103652,Aniva
http://www.wikidata.org/entity/Q103661,Apatity
http://www.wikidata.org/entity/Q103676,Aprelevka
http://www.wikidata.org/entity/Q103694,Aramil
http://www.wikidata.org/entity/Q103703,Argun
http://www.wikidata.org/entity/Q103747,Ardatov
http://www.wikidata.org/entity/Q103789,Arzamas
http://www.wikidata.org/entity/Q103826,Arkadak
http://www.wikidata.org/entity/Q103850,Arsenyev
http://www.wikidata.org/entity/Q103985,Arça
http://www.wikidata.org/entity/Q103993,Artyom
http://www.wikidata.org/entity/Q104010,Artyomovsk
http://www.wikidata.org/entity/Q104030,Artyomovsky
http://www.wikidata.org/entity/Q104059,Asbest
http://www.wikidata.org/entity/Q104111,Asino
http://www.wikidata.org/entity/Q104143,Atkarsk
http://www.wikidata.org/entity/Q104201,Akhtubinsk
http://www.wikidata.org/entity/Q104232,Achinsk
http://www.wikidata.org/entity/Q104262,Asha
http://www.wikidata.org/entity/Q104278,Babaevo
http://www.wikidata.org/entity/Q104299,Babushkin
http://www.wikidata.org/entity/Q104345,Bawlı
http://www.wikidata.org/entity/Q104354,Bagrationovsk
http://www.wikidata.org/entity/Q104367,Baykalsk
http://www.wikidata.org/entity/Q104374,Baymak
http://www.wikidata.org/entity/Q104530,Bakal
http://www.wikidata.org/entity/Q104538,Baksan
http://www.wikidata.org/entity/Q104545,Balabanovo
http://www.wikidata.org/entity/Q104557,Balashikha
http://www.wikidata.org/entity/Q104559,Balakhna
http://www.wikidata.org/entity/Q104560,Balakovo
http://www.wikidata.org/entity/Q104564,Balashov
http://www.wikidata.org/entity/Q104569,Baley
http://www.wikidata.org/entity/Q104609,Barabinsk
http://www.wikidata.org/entity/Q104646,Barysh
http://www.wikidata.org/entity/Q104649,Bataysk
http://www.wikidata.org/entity/Q104654,Bezhetsk
http://www.wikidata.org/entity/Q104658,Belaya Kalitva
http://www.wikidata.org/entity/Q104660,Belaya Kholunitsa
http://www.wikidata.org/entity/Q104703,Belebey
http://www.wikidata.org/entity/Q104707,Belyov
http://www.wikidata.org/entity/Q104713,Belinsky
http://www.wikidata.org/entity/Q104717,Belovo
http://www.wikidata.org/entity/Q104735,Belogorsk
http://www.wikidata.org/entity/Q104764,Belozersk
http://www.wikidata.org/entity/Q104773,Belomorsk
http://www.wikidata.org/entity/Q104801,Belousovo
http://www.wikidata.org/entity/Q104957,Beloyarsky
http://www.wikidata.org/entity/Q104984,Bely
http://www.wikidata.org/entity/Q104991,Berdsk
http://www.wikidata.org/entity/Q105002,Berezniki
http://www.wikidata.org/entity/Q105010,Beryozovsky
http://www.wikidata.org/entity/Q105023,Beryozovsky
http://www.wikidata.org/entity/Q105035,Beslan
http://www.wikidata.org/entity/Q105056,Bikin
http://www.wikidata.org/entity/Q105116,Bilibino
http://www.wikidata.org/entity/Q105133,Birsk
http://www.wikidata.org/entity/Q105141,Biryusinsk
http://www.wikidata.org/entity/Q105150,Biryuch
http://www.wikidata.org/entity/Q105179,Blagoveshchensk
http://www.wikidata.org/entity/Q105208,Blagodarny
http://www.wikidata.org/entity/Q105215,Bobrov
http://www.wikidata.org/entity/Q105223,Bogdanovich
http://www.wikidata.org/entity/Q105235,Bogoroditsk
http://www.wikidata.org/entity/Q105243,Bogorodsk
http://www.wikidata.org/entity/Q105253,Bogotol
http://www.wikidata.org/entity/Q105264,Boguchar
http://www.wikidata.org/entity/Q105272,Bodaybo
http://www.wikidata.org/entity/Q105284,Bolğar
http://www.wikidata.org/entity/Q105298,Bologoye
http://www.wikidata.org/entity/Q105306,Bolotnoye
http://www.wikidata.org/entity/Q105315,Bolokhovo
http://www.wikidata.org/entity/Q105323,Bolkhov
http://www.wikidata.org/entity/Q105342,Bolshoy Kamen
http://www.wikidata.org/entity/Q105360,Bor
http://www.wikidata.org/entity/Q105372,Borzya
http://www.wikidata.org/entity/Q105392,Vytegra
http://www.wikidata.org/entity/Q105413,Georgiyevsk
http://www.wikidata.org/entity/Q105425,Degtyarsk
http://www.wikidata.org/entity/Q105433,Donetsk
http://www.wikidata.org/entity/Q105444,Kamensk-Uralsky
http://www.wikidata.org/entity/Q105455,Miass
http://www.wikidata.org/entity/Q105465,Mirny
http://www.wikidata.org/entity/Q105477,Mirny
http://www.wikidata.org/entity/Q105503,Myski
http://www.wikidata.org/entity/Q105520,Semiluki
http://www.wikidata.org/entity/Q105538,Uryupinsk
http://www.wikidata.org/entity/Q105548,Chernushka
http://www.wikidata.org/entity/Q105554,Yakhroma
http://www.wikidata.org/entity/Q109356,Hamhung
http://www.wikidata.org/entity/Q111048,Veliky Ustyug
http://www.wikidata.org/entity/Q120299,Khadyzhensk
http://www.wikidata.org/entity/Q125172,Dagestanskiye Ogni
http://www.wikidata.org/entity/Q126758,Chernogorsk
http://www.wikidata.org/entity/Q131329,Arras
http://www.wikidata.org/entity/Q131416,Derbent
http://www.wikidata.org/entity/Q132572,Tiraspol
http://www.wikidata.org/entity/Q132698,Borisoglebsk
http://www.wikidata.org/entity/Q132714,Borovichi
http://www.wikidata.org/entity/Q132718,Borovsk
http://www.wikidata.org/entity/Q132724,Borodino
http://www.wikidata.org/entity/Q132732,Bratsk
http://www.wikidata.org/entity/Q132739,Bronnitsy
http://www.wikidata.org/entity/Q132806,Bugulma
http://www.wikidata.org/entity/Q132829,Buguruslan
http://www.wikidata.org/entity/Q132832,Budyonnovsk
http://www.wikidata.org/entity/Q132846,Buinsk
http://www.wikidata.org/entity/Q132855,Buy
http://www.wikidata.org/entity/Q132931,Buynaksk
http://www.wikidata.org/entity/Q132939,Buturlinovka
http://www.wikidata.org/entity/Q132947,Valday
http://www.wikidata.org/entity/Q132957,Valuyki
http://www.wikidata.org/entity/Q132960,Velizh
http://www.wikidata.org/entity/Q132972,Velsk
http://www.wikidata.org/entity/Q132974,Venyov
http://www.wikidata.org/entity/Q132977,Vereshchagino
http://www.wikidata.org/entity/Q132981,Vereya
http://www.wikidata.org/entity/Q133010,Verkhneuralsk
http://www.wikidata.org/entity/Q133026,Kolomna
http://www.wikidata.org/entity/Q133029,Verkhny Tagil
http://www.wikidata.org/entity/Q133033,Verkhny Ufaley
http://www.wikidata.org/entity/Q133037,Verkhnyaya Pyshma
http://www.wikidata.org/entity/Q133045,Verkhnyaya Salda
http://www.wikidata.org/entity/Q133049,Verkhnyaya Tura
http://www.wikidata.org/entity/Q133052,Verkhoturye
http://www.wikidata.org/entity/Q133057,Verkhoyansk
http://www.wikidata.org/entity/Q133061,Vesyegonsk
http://www.wikidata.org/entity/Q133071,Vetluga
http://www.wikidata.org/entity/Q133075,Vidnoye
http://www.wikidata.org/entity/Q133089,Vilyuysk
http://www.wikidata.org/entity/Q133093,Vilyuchinsk
http://www.wikidata.org/entity/Q133099,Vikhorevka
http://www.wikidata.org/entity/Q133102,Vichuga
http://www.wikidata.org/entity/Q133175,Volgodonsk
http://www.wikidata.org/entity/Q133291,Volgorechensk
http://www.wikidata.org/entity/Q133293,Volzhsk
http://www.wikidata.org/entity/Q133299,Vuktyl
http://www.wikidata.org/entity/Q133310,Volodarsk
http://www.wikidata.org/entity/Q133416,Volsk
http://www.wikidata.org/entity/Q133529,Vorkuta
http://www.wikidata.org/entity/Q133816,Vorsma
http://www.wikidata.org/entity/Q133819,Karabanovo
http://www.wikidata.org/entity/Q133825,Voskresensk
http://www.wikidata.org/entity/Q133838,Votkinsk
http://www.wikidata.org/entity/Q134163,Vyksa
http://www.wikidata.org/entity/Q134169,Vysokovsk
http://www.wikidata.org/entity/Q134181,Vyshny Volochyok
http://www.wikidata.org/entity/Q134206,Vyazemsky
http://www.wikidata.org/entity/Q134296,Vyazniki
http://www.wikidata.org/entity/Q134302,Vyatskiye Polyany
http://www.wikidata.org/entity/Q134306,Gavrilov Posad
http://www.wikidata.org/entity/Q134318,Gagarin
http://www.wikidata.org/entity/Q134366,Gadzhiyevo
http://www.wikidata.org/entity/Q134375,Galich
http://www.wikidata.org/entity/Q134396,Gdov
http://www.wikidata.org/entity/Q134433,Glazov
http://www.wikidata.org/entity/Q134446,Golitsyno
http://www.wikidata.org/entity/Q134473,Gorbatov
http://www.wikidata.org/entity/Q134483,Gornozavodsk
http://www.wikidata.org/entity/Q134493,Gornyak
http://www.wikidata.org/entity/Q134506,Gorodets
http://www.wikidata.org/entity/Q134512,Gorodishche
http://www.wikidata.org/entity/Q134519,Gorodovikovsk
http://www.wikidata.org/entity/Q134528,Gorokhovets
http://www.wikidata.org/entity/Q134531,Goryachy Klyuch
http://www.wikidata.org/entity/Q134651,Grayvoron
http://www.wikidata.org/entity/Q134656,Gremyachinsk
http://www.wikidata.org/entity/Q134663,Gryazi
http://www.wikidata.org/entity/Q134667,Gryazovets
http://www.wikidata.org/entity/Q134670,Gubakha
http://www.wikidata.org/entity/Q134679,Gubkin
http://www.wikidata.org/entity/Q134686,Gubkinsky
http://www.wikidata.org/entity/Q134693,Gudermes
http://www.wikidata.org/entity/Q134699,Gukovo
http://www.wikidata.org/entity/Q134707,Guryevsk
http://www.wikidata.org/entity/Q134717,Guryevsk
http://www.wikidata.org/entity/Q134732,Gusinoozyorsk
http://www.wikidata.org/entity/Q134735,Gus-Khrustalny
http://www.wikidata.org/entity/Q134752,Dalmatovo
http://www.wikidata.org/entity/Q134760,Dalnerechensk
http://www.wikidata.org/entity/Q134770,Danilov
http://www.wikidata.org/entity/Q134776,Dankov
http://www.wikidata.org/entity/Q134786,Dedovsk
http://www.wikidata.org/entity/Q134790,Demidov
http://www.wikidata.org/entity/Q135161,Desnogorsk
http://www.wikidata.org/entity/Q135189,Dzerzhinsky
http://www.wikidata.org/entity/Q135213,Divnogorsk
http://www.wikidata.org/entity/Q135275,Digora
http://www.wikidata.org/entity/Q135285,Dimitrovgrad
http://www.wikidata.org/entity/Q135358,Dmitrovsk
http://www.wikidata.org/entity/Q135370,Dno
http://www.wikidata.org/entity/Q135386,Dobryanka
http://www.wikidata.org/entity/Q135394,Dolgoprudny
http://www.wikidata.org/entity/Q135406,Dolinsk
http://www.wikidata.org/entity/Q135410,Domodedovo
http://www.wikidata.org/entity/Q135427,Donskoy
http://www.wikidata.org/entity/Q135446,Dorogobuzh
http://www.wikidata.org/entity/Q135456,Drezna
http://www.wikidata.org/entity/Q135466,Dubna
http://www.wikidata.org/entity/Q135473,Dubovka
http://www.wikidata.org/entity/Q135482,Dudinka
http://www.wikidata.org/entity/Q135543,Dukhovshchina
http://www.wikidata.org/entity/Q135549,Dyurtyuli
http://www.wikidata.org/entity/Q135559,Dyatkovo
http://www.wikidata.org/entity/Q135572,Yegoryevsk
http://www.wikidata.org/entity/Q135616,Yeysk
http://www.wikidata.org/entity/Q135650,Yelabuga
http://www.wikidata.org/entity/Q135657,Yelizovo
http://www.wikidata.org/entity/Q135665,Yemanzhelinsk
http://www.wikidata.org/entity/Q135675,Yemva
http://www.wikidata.org/entity/Q135686,Yeniseysk
http://www.wikidata.org/entity/Q135696,Yermolino
http://www.wikidata.org/entity/Q135754,Yershov
http://www.wikidata.org/entity/Q135787,Yessentuki
http://www.wikidata.org/entity/Q135809,Yefremov
http://www.wikidata.org/entity/Q135829,Zheleznovodsk
http://www.wikidata.org/entity/Q135869,Zheleznogorsk
http://www.wikidata.org/entity/Q135968,Zheleznogorsk-Ilimsky
http://www.wikidata.org/entity/Q136223,Zherdevka
http://www.wikidata.org/entity/Q136310,Zhigulyovsk
http://www.wikidata.org/entity/Q136340,Zhizdra
http://www.wikidata.org/entity/Q136361,Zhirnovsk
http://www.wikidata.org/entity/Q136383,Zhukov
http://www.wikidata.org/entity/Q136411,Zhukovka
http://www.wikidata.org/entity/Q136435,Zhukovsky
http://www.wikidata.org/entity/Q136456,Zavitinsk
http://www.wikidata.org/entity/Q136471,Zavodoukovsk
http://www.wikidata.org/entity/Q136490,Zavolzhsk
http://www.wikidata.org/entity/Q136528,Zavolzhye
http://www.wikidata.org/entity/Q136551,Zadonsk
http://www.wikidata.org/entity/Q136576,Zäy
http://www.wikidata.org/entity/Q136585,Zakamensk
http://www.wikidata.org/entity/Q136629,Zaozyorsk
http://www.wikidata.org/entity/Q136656,Zapadnaya Dvina
http://www.wikidata.org/entity/Q136669,Zapolyarny
http://www.wikidata.org/entity/Q136692,Zaraysk
http://www.wikidata.org/entity/Q136715,Zarechny
http://www.wikidata.org/entity/Q136758,Zarechny
http://www.wikidata.org/entity/Q136792,Zarinsk
http://www.wikidata.org/entity/Q136813,Zvenigovo
http://www.wikidata.org/entity/Q136834,Zvenigorod
http://www.wikidata.org/entity/Q136848,Zverevo
http://www.wikidata.org/entity/Q138474,Novi Bečej
http://www.wikidata.org/entity/Q139743,Yäşel Üzän
http://www.wikidata.org/entity/Q139794,Zelenokumsk
http://www.wikidata.org/entity/Q139840,Zernograd
http://www.wikidata.org/entity/Q139867,Zeya
http://www.wikidata.org/entity/Q140012,Zima
http://www.wikidata.org/entity/Q140087,Zlatoust
http://www.wikidata.org/entity/Q140117,Zlynka
http://www.wikidata.org/entity/Q141260,Zmeinogorsk
http://www.wikidata.org/entity/Q141290,Znamensk
http://www.wikidata.org/entity/Q141342,Zubtsov
http://www.wikidata.org/entity/Q141358,Lyubertsy
http://www.wikidata.org/entity/Q141373,Zuyevka
http://www.wikidata.org/entity/Q141538,Ivanteyevka
http://www.wikidata.org/entity/Q141578,Ivdel
http://www.wikidata.org/entity/Q141606,Igarka
http://www.wikidata.org/entity/Q141666,Izberbash
http://www.wikidata.org/entity/Q141697,Izobilny
http://www.wikidata.org/entity/Q141814,Inza
http://www.wikidata.org/entity/Q142009,Insar
http://www.wikidata.org/entity/Q142996,Inta
http://www.wikidata.org/entity/Q143052,Ipatovo
http://www.wikidata.org/entity/Q143079,Irbit
http://www.wikidata.org/entity/Q143247,Isilkul
http://www.wikidata.org/entity/Q143274,Iskitim
http://www.wikidata.org/entity/Q143297,Istra
http://www.wikidata.org/entity/Q143334,Ishim
http://www.wikidata.org/entity/Q143376,Ishimbay
http://www.wikidata.org/entity/Q143481,Kadnikov
http://www.wikidata.org/entity/Q143557,Kalach
http://www.wikidata.org/entity/Q143614,Kalachinsk
http://www.wikidata.org/entity/Q143697,Kalininsk
http://www.wikidata.org/entity/Q143722,Kaltan
http://www.wikidata.org/entity/Q143775,Kalyazin
http://www.wikidata.org/entity/Q143813,Kambarka
http://www.wikidata.org/entity/Q143839,Kamenka
http://www.wikidata.org/entity/Q144017,Kamensk-Shakhtinsky
http://www.wikidata.org/entity/Q144057,Kamen-na-Obi
http://www.wikidata.org/entity/Q144097,Kameshkovo
http://www.wikidata.org/entity/Q144123,Kamyzyak
http://www.wikidata.org/entity/Q144170,Kamyshin
http://www.wikidata.org/entity/Q144209,Kamyshlov
http://www.wikidata.org/entity/Q144213,Zahrádka
http://www.wikidata.org/entity/Q144234,Kanash
http://www.wikidata.org/entity/Q144264,Kandalaksha
http://www.wikidata.org/entity/Q144345,Kansk
http://www.wikidata.org/entity/Q144844,Karabash
http://www.wikidata.org/entity/Q144969,Karabulak
http://www.wikidata.org/entity/Q144973,Ruma
http://www.wikidata.org/entity/Q145012,Karasuk
http://www.wikidata.org/entity/Q145073,Karachayevsk
http://www.wikidata.org/entity/Q145115,Karachev
http://www.wikidata.org/entity/Q145187,Kargat
http://www.wikidata.org/entity/Q145261,Kargopol
http://www.wikidata.org/entity/Q145406,Karpinsk
http://www.wikidata.org/entity/Q145426,Kartaly
http://www.wikidata.org/entity/Q145457,Kasimov
http://www.wikidata.org/entity/Q145476,Kasli
http://www.wikidata.org/entity/Q145507,Kaspiysk
http://www.wikidata.org/entity/Q145552,Katav-Ivanovsk
http://www.wikidata.org/entity/Q145567,Kataysk
http://www.wikidata.org/entity/Q145583,Kachkanar
http://www.wikidata.org/entity/Q145621,Kashin
http://www.wikidata.org/entity/Q145638,Kashira
http://www.wikidata.org/entity/Q145669,Kedrovy
http://www.wikidata.org/entity/Q145717,Kem
http://www.wikidata.org/entity/Q145735,Kizel
http://www.wikidata.org/entity/Q145799,Kizilyurt
http://www.wikidata.org/entity/Q145810,Kizlyar
http://www.wikidata.org/entity/Q145906,Opochka
http://www.wikidata.org/entity/Q145993,Shumikha
http://www.wikidata.org/entity/Q146013,Shchigry
http://www.wikidata.org/entity/Q146043,Nerchinsk
http://www.wikidata.org/entity/Q146334,Luza
